main_food_group	company_name	product_name	brand_name	product_weight
Meat and Poultry	Jumain Sataysafaction Pte Ltd	Fairprice Beef PakSatay (300g) with Satay Sauce (200g) (Satay on sticks) - 20 sticks	Fairprice	300g
Meat and Poultry	Jumain Sataysafaction Pte Ltd	Fairprice Chicken PakSatay (300g) with Satay Sauce (200g) (Pan Fry Satay)	Fairprice	300g
Meat and Poultry	Jumain Sataysafaction Pte Ltd	Fairprice Chicken PakSatay (300g) with Satay Sauce (200g) (Satay on sticks) - 20 sticks	Fairprice	300g
Meat and Poultry	Jumain Sataysafaction Pte Ltd	Fairprice Mutton PakSatay (300g) with Satay Sauce (200g) (Pan Fry Satay)	Fairprice	300g
Meat and Poultry	Jumain Sataysafaction Pte Ltd	Fairprice Mutton PakSatay (300g) with Satay Sauce (200g) (Satay on sticks) - 20 sticks	Fairprice	300g
Meat and Poultry	Janur Food Industry	Janur Fried Satay Goreng - Beef (Raw, Frozen)	Janur	750g
Meat and Poultry	Janur Food Industry	Janur Fried Satay Goreng - Chicken (Raw, Frozen)	Janur	750g
Meat and Poultry	Janur Food Industry	Janur Fried Satay Goreng - Mutton (Raw, Frozen)	Janur	750g
Meat and Poultry	Janur Food Industry	Janur Stick Satay Cocok - Beef (Raw, Frozen)	Janur	750g
Meat and Poultry	Janur Food Industry	Janur Stick Satay Cocok - Chicken (Raw, Frozen)	Janur	750g
Meat and Poultry	Janur Food Industry	Janur Stick Satay Cocok - Mutton (Raw, Frozen)	Janur	750g
Meat and Poultry	Jumain Sataysafaction Pte Ltd	Jumain Sataysfaction Beef Satay	Jumain Sataysfaction	300g
Meat and Poultry	Jumain Sataysafaction Pte Ltd	Jumain Sataysfaction Chicken Satay	Jumain Sataysfaction	300g
Meat and Poultry	Jumain Sataysafaction Pte Ltd	Jumain Sataysfaction Mutton Satay	Jumain Sataysfaction	300g
Meat and Poultry	Pan Seas Enterprises Pte Ltd	KARRIONCHICKEN GYOZA 192 g	Karrion	192g
Meat and Poultry	Kee Song Brothers Poultry Ind Pte Ltd	Kee Song CaroGold Chicken	Kee Song	1.1kg
Meat and Poultry	Kee Song Brothers Poultry Ind Pte Ltd	Kee Song CaroGold Chicken	Kee Song	1.2kg
Meat and Poultry	Kee Song Brothers Poultry Ind Pte Ltd	Kee Song CaroGold Chicken	Kee Song	1.3kg
Meat and Poultry	Kee Song Brothers Poultry Ind Pte Ltd	Kee Song CaroGold Chicken	Kee Song	500g
Meat and Poultry	Golden Bridge Foods Manufacturing Pte Ltd	Kelly's Bolognese Corned Pork	Kelly's	180g
Meat and Poultry	Golden Bridge Foods Manufacturing Pte Ltd	Kelly's Chargrill Corned Pork	Kelly's	180g
Meat and Poultry	Golden Bridge Foods Manufacturing Pte Ltd	Kelly's Curry Corned Chicken	Kelly's	180g
Meat and Poultry	Golden Bridge Foods Manufacturing Pte Ltd	Kelly's Pastrami Corned Beef	Kelly's	180g
Meat and Poultry	Lee Say Poultry Industrial	Lee Say HL Fresh Chicken Breast	Lee Say HL	300g
Meat and Poultry	Lee Say Poultry Industrial	Lee Say HL Fresh Chicken Breast	Lee Say HL	2kg
Meat and Poultry	Lee Say Poultry Industrial	Lee Say HL Fresh Chicken Leg	Lee Say HL	300g
Meat and Poultry	Lee Say Poultry Industrial	Lee Say HL Fresh Chicken Leg	Lee Say HL	2kg
Meat and Poultry	Lee Say Poultry Industrial	Lee Say HL Fresh Chicken Wing	Lee Say HL	300g
Meat and Poultry	Lee Say Poultry Industrial	Lee Say HL Fresh Chicken Wing	Lee Say HL	2kg
Meat and Poultry	Lee Say Poultry Industrial	Lee Say HL Fresh Whole Chicken	Lee Say HL	1kg
Meat and Poultry	Lee Say Poultry Industrial	Lee Say HL Fresh Whole Chicken	Lee Say HL	1.5kg
Meat and Poultry	Lee Say Poultry Industrial	Lee Say HL Fresh Whole Chicken	Lee Say HL	2kg
Meat and Poultry	Lee Say Poultry Industrial	Lee Say Royal French Chicken	Lee Say HL	1.2kg
Meat and Poultry	Lee Say Poultry Industrial	Lee Say Royal French Chicken	Lee Say HL	1.5kg
Meat and Poultry	Lee Say Poultry Industrial	Lee Say Royal French Chicken	Lee Say HL	1.8kg
Meat and Poultry	Leo Satay Foodstuff Manufacture	Leo Kee Chicken Satay	Leo Kee	240g
Meat and Poultry	Leo Satay Foodstuff Manufacture	Leo Kee Chicken Satay (10 sticks)	Leo Kee	240g
Meat and Poultry	Leo Satay Foodstuff Manufacture	Leo Kee Satay Sauce	Leo Kee	100g
Meat and Poultry	New Multi Foodstuff	Steamed Chicken Breast Fillet	Nil	1000g
Meat and Poultry	Lim Traders Pte Ltd	Steamed Chicken Patties	Nil	1.8kg
Meat and Poultry	Lim Traders Pte Ltd	Steamed Chicken Patties	Nil	600g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Beef Chipolata	Terveys Prime	200g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Beef Chipolata	Terveys Prime	500g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Bratwurst Sausage	Terveys Prime	200g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Bratwurst Sausage	Terveys Prime	500g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Chicken Chipolata	Terveys Prime	200g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Chicken Chipolata	Terveys Prime	500g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Chicken Cocktail	Terveys Prime	200g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Chicken Cocktail	Terveys Prime	500g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Chicken Hotdog	Terveys Prime	200g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Chicken Hotdog	Terveys Prime	500g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Cumberland Sausage	Terveys Prime	200g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Cumberland Sausage	Terveys Prime	500g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Herb Sausage	Terveys Prime	200g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Herb Sausage	Terveys Prime	500g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Jumbo Chicken Frankfurter	Terveys Prime	200g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Jumbo Chicken Frankfurter	Terveys Prime	500g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Pork Cocktail	Terveys Prime	200g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Pork Cocktail	Terveys Prime	500g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Pork Hotdog	Terveys Prime	200g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Pork Hotdog	Terveys Prime	500g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Snail Sausage	Terveys Prime	200g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Veal Sausage	Terveys Prime	200g
Meat and Poultry	Wang Foong Foodstuffs Suppliers Pte Ltd	Terveys Prime Veal Sausage	Terveys Prime	500g
Miscellaneous	Shanlee Pte Ltd	ART Vegetarian Crispy Meat Slice	Art	250g
Miscellaneous	Unicurd Food Company Pte. Ltd.	Almond Soy Pudding	Nil	180g
Miscellaneous	Shanlee Pte Ltd	ART Delicious Vegetarian Mutton	Art	250g
Miscellaneous	Shanlee Pte Ltd	ART Delicious Vegetarian Mutton	Art	500g
Miscellaneous	Shanlee Pte Ltd	ART Vegetarian Kidney White	Art	250g
Miscellaneous	Shanlee Pte Ltd	ART Vegetarian Mushroom Ball	Art	500g
Miscellaneous	Shanlee Pte Ltd	ART Vegetarian Prawn	Art	500g
Miscellaneous	Shanlee Pte Ltd	ART Vegetarian Seaweed Fish Slice	Art	250g
Miscellaneous	Shanlee Pte Ltd	ART Vegetarian Seaweed Fish Slice	Art	500g
Miscellaneous	Soyfield Pte Ltd	Beano Jelly	Beano Jelly	250g
Miscellaneous	Soyfield Pte Ltd	Beano Jelly Beancurd Almond	Beano Jelly	250g
Miscellaneous	Soyfield Pte Ltd	Beano Jelly Beancurd Bandung	Beano Jelly	250g
Miscellaneous	Soyfield Pte Ltd	Beano Jelly Beancurd Original	Beano Jelly	250g
Miscellaneous	Sats Catering Pte Ltd	Beef Bourguignon Pasta Stew	Nil	256g
Miscellaneous	TC Import & Export Pte Ltd	Bird King Brand Five Spices Powder	Bird King Brand	250g
Miscellaneous	TC Import & Export Pte Ltd	Bird King Brand Five Spices Powder	Bird King Brand	500g
Miscellaneous	Carlton Hotel (Singapore) Pte Ltd	Carlton Hotel Singapore's Baked White Lotus Paste Mooncake (Low Sugar)	Carlton Hotel Singapore	300g
Miscellaneous	Chocoworks Pte Ltd	Chocoelf Sugar-Free Baked Skin Mooncake	Chocoelf	800g
Miscellaneous	Chocoworks Pte Ltd	Chocoelf Sugar-Free Snowskin Mooncake	Chocoelf	800g
Miscellaneous	Chocoworks Pte Ltd	Chocoelf Sugar-Free Soy Yolk Mooncake	Chocoelf	800g
Miscellaneous	Snowball F&B	CLOUD Drinkable Jelly - Grape Flavour	Cloud	100g
Miscellaneous	Snowball F&B	CLOUD Drinkable Jelly - Peach Flavour	Cloud	100g
Miscellaneous	Snowball F&B	CLOUD Instant Soya Dessert - Grape Flavour	Cloud	160g
Miscellaneous	Snowball F&B	CLOUD Instant Soya Dessert - Lychee Flavour	Cloud	160g
Miscellaneous	Snowball F&B	CLOUD Instant Soya Dessert - Mango Flavour	Cloud	160g
Miscellaneous	Snowball F&B	CLOUD Instant Soya Dessert - Strawberry Flavour	Cloud	160g
Miscellaneous	Snowball F&B	CLOUD Jelly with Nata de Coco - Blueberry Flavour	Cloud	120g x 6
Miscellaneous	Snowball F&B	CLOUD Jelly with Nata de Coco - Blueberry Flavour	Cloud	80g x 6
Miscellaneous	Snowball F&B	CLOUD Jelly with Nata de Coco - Grape Flavour	Cloud	120g x 6
Miscellaneous	Snowball F&B	CLOUD Jelly with Nata de Coco - Grape Flavour	Cloud	80g x 6
Miscellaneous	Snowball F&B	CLOUD Jelly with Nata de Coco - Lychee Flavour	Cloud	120g x 6
Miscellaneous	Snowball F&B	CLOUD Jelly with Nata de Coco - Lychee Flavour	Cloud	80g x 6
Miscellaneous	Snowball F&B	CLOUD Jelly with Nata de Coco - Mango Flavour	Cloud	120g x 6
Miscellaneous	Snowball F&B	CLOUD Jelly with Nata de Coco - Mango Flavour	Cloud	80g x 6
Miscellaneous	Snowball F&B	CLOUD Jellyman	Cloud	400g
Miscellaneous	Snowball F&B	CLOUD Magix Stick Soya Fruits Flavoured Dessert - Grape Flavour	Cloud	90g
Miscellaneous	Snowball F&B	CLOUD Magix Stick Soya Fruits Flavoured Dessert - Honey Dew Flavour	Cloud	90g
Miscellaneous	Snowball F&B	CLOUD Magix Stick Soya Fruits Flavoured Dessert - Orange Flavour	Cloud	90g
Miscellaneous	Snowball F&B	CLOUD Magix Stick Soya Fruits Flavoured Dessert - Rose Flavour	Cloud	90g
Miscellaneous	Snowball F&B	CLOUD Mixed Fruits Dessert	Cloud	135g
Miscellaneous	Snowball F&B	CLOUD Mixed Fruits Dessert	Cloud	270g
Miscellaneous	Snowball F&B	CLOUD Mixed Fruits Jelly	Cloud	135g
Miscellaneous	Snowball F&B	CLOUD Mixed Fruits Jelly	Cloud	270g
Miscellaneous	Soon Teck Hup Kee Pte Ltd	Companion Cha'i-Pow-Yu (Braised Vegetarian Abalone)	Companion	285g
Miscellaneous	Soon Teck Hup Kee Pte Ltd	Companion Fo-T'iao-Ch'iang (Assorted Imperial Delights)	Companion	285g
Miscellaneous	Soon Teck Hup Kee Pte Ltd	Companion Lo-Han-Chai (Assorted Oriental Delights)	Companion	285g
Miscellaneous	Soon Teck Hup Kee Pte Ltd	Companion Mun-Cha'i-Ya (Peking Vegetarian Roast Duck)	Companion	285g
Miscellaneous	Chuan Sin Sdn Bhd	Delwin Fruitty Flavour Jelly with Nata de Coco (Apple, Grape, Lychee, Orange, Pineapple and Strawberry)	Delwin	6pcs x 120g
Miscellaneous	Everbest Soya Bean Products Sdn Bhd	Everbest Veg. Ku Loh Meat	Everbest	250g
Miscellaneous	Everbest Soya Bean Products Sdn Bhd	Everbest Veg. Ku Loh Meat	Everbest	500g
Miscellaneous	Everbest Soya Bean Products Sdn Bhd	Everbest Veg. Ku Loh Meat	Everbest	1kg
Miscellaneous	Everbest Soya Bean Products Sdn Bhd	Everbest Veg. Roasted Chicken	Everbest	250g
Miscellaneous	Everbest Soya Bean Products Sdn Bhd	Everbest Veg. Roasted Chicken	Everbest	500g
Miscellaneous	Everbest Soya Bean Products Sdn Bhd	Everbest Veg. Roasted Chicken	Everbest	1kg
Miscellaneous	Everbest Soya Bean Products Sdn Bhd	Everbest Veg. Spiced Duck	Everbest	250g
Miscellaneous	NTUC Fairprice Co-Operative Limited	FairPrice Chai Charng-R	Fairprice	283g
Miscellaneous	NTUC Fairprice Co-Operative Limited	FairPrice Lo Han Chai Vegetarian	Fairprice	283g
Miscellaneous	NTUC Fairprice Co-Operative Limited	FairPrice Mock Chicken Vegetarian	Fairprice	283g
Miscellaneous	NTUC Fairprice Co-Operative Limited	FairPrice Mock Chicken Vegetarian - R	Fairprice	283g
Miscellaneous	NTUC Fairprice Co-Operative Limited	FairPrice Mock Duck Vegetarian	Fairprice	283g
Miscellaneous	NTUC Fairprice Co-Operative Limited	FairPrice Mock Duck Vegetarian - R	Fairprice	283g
Miscellaneous	1 Percent LLP	Foodbox - Black Pepper Chicken + Rice	Foodbox	320g
Miscellaneous	1 Percent LLP	Foodbox - CurryChicken + Rice	Foodbox	320g
Miscellaneous	1 Percent LLP	Foodbox - Soy Ginger Chicken + Rice	Foodbox	320g
Miscellaneous	Fumiko Enterprise	Fumiko Sushi Roll	Fumiko	93g
Miscellaneous	Gardenia Foods (S) Pte Ltd	Gardenia BBQ Chicken pizza	Gardenia	320g
Miscellaneous	Gardenia Foods (S) Pte Ltd	Gardenia Cheese and Chicken Pizza	Gardenia	300g
Miscellaneous	Gardenia Foods (S) Pte Ltd	Gardenia Spicy Cheese and Chicken Pizza	Gardenia	320g
Miscellaneous	Guan Poh Gourmet Pte Ltd	GP Soya Pudding	GP	]
Miscellaneous	Hara Hong Kong Tim Sum Pte Ltd	Hara Hong Kong Chee Cheong Fun	Hara Hong Kong	140g/pc
Miscellaneous	Hara Hong Kong Tim Sum Pte Ltd	Hara Hong Kong Chwee Kueh	Hara Hong Kong	40g
Miscellaneous	Hara Hong Kong Tim Sum Pte Ltd	Hara Hong Kong Fun Choy	Hara Hong Kong	145g
Miscellaneous	Hara Hong Kong Tim Sum Pte Ltd	Hara Hong Kong Lo Mai Kai	Hara Hong Kong	160g
Miscellaneous	Hara Hong Kong Tim Sum Pte Ltd	Hara Hong Kong Siew Mai	Hara Hong Kong	35g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Australian Honey Chicken Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Banzai Burger	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Banzai Burger	Hotbake	130.1g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Banzai Burger	Hotbake	130g g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Brazilian Chicken Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Chicken Cheese Burger	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Chicken Cheese Burger	Hotbake	130..g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Chicken Mushroom Burger	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Chicken Mushroom Burger	Hotbake	130..g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Chicken Salad Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Chunky Chicken Omelette Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Egg Wholegrain Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Hotdog Melt Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Kebab Chicken Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Mushroom and Chicken Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Mushroom Melt Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 New York Sausage Omelette Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Outback BBQ Hotdog Melt Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Sichuan Pepper Chicken Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Spanish Chicken Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Texas BBQ Chicken Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Tomato Chicken Sandwich	Hotbake	130g
Miscellaneous	Hotbake Innovations Pte Ltd	Hotbake 24/7 Tropicana Chicken Sandwich	Hotbake	130g
Miscellaneous	Asia Farm F&B Pte Ltd	I&Joy Blackcurrant Soft Jelly Drink	I&Joy	350ml
Miscellaneous	Asia Farm F&B Pte Ltd	i&joy Lemon-Lime Jelly Drink with Nata De CoCo	I&Joy	170ml
Miscellaneous	Asia Farm F&B Pte Ltd	I&Joy LemonLime Soft Jelly Drink	I&Joy	350ml
Miscellaneous	Asia Farm F&B Pte Ltd	I&Joy Lychee Soft Jelly Drink	I&Joy	350ml
Miscellaneous	Asia Farm F&B Pte Ltd	I&Joy Mango Soft Jelly Drink	I&Joy	350ml
Miscellaneous	Asia Farm F&B Pte Ltd	i&joy Pineapple Jelly Drink with Nata De Coco	I&Joy	170ml
Miscellaneous	Unicurd Food Company Pte. Ltd.	I'sojoy Almond Soy Dessert	I'sojoy	180g
Miscellaneous	Unicurd Food Company Pte. Ltd.	I'sojoy Green Tea Soy Dessert	I'sojoy	180g
Miscellaneous	Unicurd Food Company Pte. Ltd.	I'sojoy Mango Soy Dessert	I'sojoy	180g
Miscellaneous	Unicurd Food Company Pte. Ltd.	I'sojoy Natural Soy Dessert	I'sojoy	180g
Miscellaneous	SG Gryphon Pte Ltd	Jele Beauties - Grape (Vitamins ACE), 150 g	Jele Beautie	150g
Miscellaneous	Sg Gryphon Pte Ltd	Jello Jelly Assorted Flavours	Jello	6cups x 150g pack
Miscellaneous	SG Gryphon Pte Ltd	Jello Jelly Assorted Flavours - R2016	Jello Jelly	6 x 125g
Miscellaneous	SG Gryphon Pte Ltd	Jello Jelly Stick - Assorted Flavours	Jello	20 x 20 g
Miscellaneous	Sg Gryphon Pte Ltd	Jello Mini Jelly Assorted Flavours	Jello	32cups x 22g
Miscellaneous	Asian Story Corporation Pte Ltd	Jelly Squeez - Jelly Drink (Blackcurrant) - R2015	Jelly Squeez	150g
Miscellaneous	Asian Story Corporation Pte Ltd	Jelly Squeez - Jelly Drink (Lychee) - R2015	Jelly Squeez	150g
Miscellaneous	Jia Jia Wang Trading	JJW Vegetarian Dumpling	JJW	180g
Miscellaneous	Jia Jia Wang Trading	JJW Vegetarian FanChoy	JJW	180g
Miscellaneous	Jia Jia Wang Trading	JJW Vegetarian Loh MaiKai	JJW	180g
Miscellaneous	Jia Jia Wang Trading	JJW Vegetarian Lotus LeafRice	JJW	180g
Miscellaneous	Drink Mi	Jolly Bee Original Jelly	Jolly Bee	190g
Miscellaneous	Jose Food Pte Ltd	JoseFood Apple Jelly with Vitamin C	Josefood	120ml
Miscellaneous	Jose Food Pte Ltd	JoseFood Apple Sour Jelly with Vitamin C	Josefood	30g
Miscellaneous	Jose Food Pte Ltd	JoseFood Ice Pop Strawberry Flavour	Josefood	5 x 85ml
Miscellaneous	Jose Food Pte Ltd	JoseFood Jinwa Mango Cup Jelly with Nata De Coco	Josefood	85g x 6/510g
Miscellaneous	Jose Food Pte Ltd	JoseFood Jinwa Strawberry Cup Jelly with Nata De Coco	Josefood	85g x 6/510g
Miscellaneous	Jose Food Pte Ltd	JoseFood Slurpy Cup Jelly Lychee with Nata de Coco	Josefood	180g
Miscellaneous	Jose Food Pte Ltd	JoseFood Slurpy Cup Jelly Peach with Nata de Coco	Josefood	180g
Miscellaneous	Jose Food Pte Ltd	JoseFood Slurpy Cup Jelly Purple Grape with Nata de Coco	Josefood	180g
Miscellaneous	Jose Food Pte Ltd	JoseFood Slurpy Cup Jelly Strawberry with Nata de Coco	Josefood	180g
Miscellaneous	Jose Food Pte Ltd	JoseFood Strawberry Sour Jelly with Vitamin C	Josefood	30g
Miscellaneous	KG Food Pte Ltd	KG Black Pepper Chicken Pau	KG	6 x 60g
Miscellaneous	KG Food Pte Ltd	KG Boneless Chicken Glutinous Rice	KG	135g
Miscellaneous	KG Food Pte Ltd	KG Chicken Mini Fan Choy	KG	115g
Miscellaneous	KG Food Pte Ltd	KG Chicken Pau	KG	6 x 60g
Miscellaneous	KG Food Pte Ltd	KG Chicken Siew Mai	KG	36g
Miscellaneous	KG Food Pte Ltd	KG Curry Pau	KG	6 x 60g
Miscellaneous	KG Food Pte Ltd	KG Honey Chicken Pau	KG	6 x 60g
Miscellaneous	KG Food Pte Ltd	KG Lian Yong Pau	KG	6 x 60g
Miscellaneous	KG Food Pte Ltd	KG Lotus Leaf Rice	KG	135g
Miscellaneous	KG Food Pte Ltd	KG Mock Meat Fan Choy	KG	250g
Miscellaneous	KG Food Pte Ltd	KG Mushroom Vegetable Pau	KG	6 x 60g
Miscellaneous	KG Food Pte Ltd	KG Satay Pau	KG	6 x 60g
Miscellaneous	KG Food Pte Ltd	KG Sweet Corn Pau	KG	6 x 60g
Miscellaneous	KG Food Pte Ltd	KG Tau Sar Pau	KG	6 x 60g
Miscellaneous	KG Food Pte Ltd	KG Teriyaki Chicken Pau	KG	6 x 60g
Miscellaneous	KG Food Pte Ltd	KG Vegetarian Char Siew Pau	KG	6 x 60g
Miscellaneous	KG Food Pte Ltd	KG Yam Pau	KG	6 x 60g
Miscellaneous	Tat Hui Foods Pte Ltd	Koka Purple Wheat Noodles Aglio Olio Flavour	Koka	5 x 60g
Miscellaneous	Tat Hui Foods Pte Ltd	Koka Purple Wheat Noodles Chili & Lime Flavour	Koka	5 x 60g
Miscellaneous	TAT HUI FOODS PTE LTD	Koka Purple Wheat Noodles Soy & Vinegar Flavour	Koka	5 x 60g
Miscellaneous	Kong Guan Dumpling/Pau Mfr. Pte Ltd	Kong Guan Boneless Chicken Glutinous Rice	Kong Guan	135g
Miscellaneous	Kong Guan Dumpling/Pau Mfr. Pte Ltd	Kong Guan Chicken Mini Fan Choy	Kong Guan	115g
Miscellaneous	Kong Guan Dumpling/Pau Mfr. Pte Ltd	Kong Guan Chicken Siew Mai	Kong Guan	36g
Miscellaneous	Kong Guan Dumpling/Pau Mfr. Pte Ltd	Kong Guan Fan Choy	Kong Guan	250g
Miscellaneous	Kong Guan Dumpling/Pau Mfr. Pte Ltd	Kong Guan Lotus Leaf Rice	Kong Guan	135g
Miscellaneous	Kong Guan Dumpling/Pau Mfr. Pte Ltd	Kong Guan Mock Meat Fan Choy	Kong Guan	250g
Miscellaneous	Letgo Cafe	Letgo Café Chilled Soya Beancurd Pudding	Letgo	250g
Miscellaneous	ledrink (Singapore) Pte Ltd	LOL Jelly - Grape + Nata de Coco	LOL	115g
Miscellaneous	ledrink (Singapore) Pte Ltd	LOL Jelly - Green Mango + Nata de Coco	LOL	115g
Miscellaneous	ledrink (Singapore) Pte Ltd	LOL Jelly - Lychee + Nata de Coco	LOL	115g
Miscellaneous	ledrink (Singapore) Pte Ltd	LOL Jelly - Peach + Nata de Coco	LOL	115g
Miscellaneous	Nestlé Singapore (Pte) Ltd	Maggi Low Fat Instant Wholegrain Noodle Fiery Curry Flavour	Maggi	5 x 70g
Miscellaneous	Nestlé Singapore (Pte) Ltd	Maggi Low Fat Instant Wholegrain Noodle Savoury Chicken Flavour	Maggi	5 x 67g
Miscellaneous	Nestlé Singapore (Pte) Ltd	Maggi Low Fat Instant Wholegrain Noodle Spicy Tom Yam Flavour	Maggi	5 x 72g
Miscellaneous	Nestlé Singapore (Pte) Ltd	Maggi Low Fat Instant Wholegrain Noodle Tangy Assam Laksa Flavour	Maggi	5 x 69g
Miscellaneous	Goh Joo Hin Pte Ltd	Mili Braised Gluten Vegetarian	Mili	280g
Miscellaneous	Goh Joo Hin Pte Ltd	Mili Jin Huang Shuang Bao Vegetarian	Mili	280g
Miscellaneous	Goh Joo Hin Pte Ltd	Mili Luo Han Zhai Vegetarian	Mili	280g
Miscellaneous	Prima Food Pte Ltd	Prima Taste - Beef Rendang with Rice	Prima Taste	260g
Miscellaneous	Prima Food Pte Ltd	Prima Taste - Curry Chicken with Rice	Prima Taste	260g
Miscellaneous	Prima Food Pte Ltd	Prima Taste - Nonya Sambal Chicken with Rice	Prima Taste	260g
Miscellaneous	Prima Food Pte Ltd	Prima Taste - Singapore Curry Wholegrain LaMian	Prima Taste	178g
Miscellaneous	Prima Food Pte Ltd	Prima Taste - Singapore Curry Wholegrain LaMian	Prima Taste	4 x 178g
Miscellaneous	Prima Food Pte Ltd	Prima Taste - Singapore Fish Soup Wholegrain LaMian	Prima Taste	154g
Miscellaneous	Prima Food Pte Ltd	Prima Taste - Singapore Fish Soup Wholegrain LaMian	Prima Taste	4 x 154g
Miscellaneous	Prima Food Pte Ltd	Prima Taste - Singapore Laksa Wholegrain LaMian	Prima Taste	185g
Miscellaneous	Prima Food Pte Ltd	Prima Taste - Singapore Laksa Wholegrain LaMian	Prima Taste	4 x 185g
Miscellaneous	Pepsico International Pte Ltd	Quaker Quick 'N' Hearty Instant Oatmeal Porridge - Anchovies & Onion Flavour	Quaker Quick 'N' Hearty	3 x 31g
Miscellaneous	Pepsico International Pte Ltd	Quaker Quick 'N' Hearty Instant Oatmeal Porridge - Chicken Mushroom Flavour	Quaker Quick 'N' Hearty	3 x 31g
